RALOCA_ID;RACLAS_ID;DESCRIPCION_CLASE;RASUBC_ID;DESCRIPCION_SUBC;RAGIRO_ID;DESCRIPCION_GIRO;FDESDE;FHASTA
 39693; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/12/12 00:00:00.000;2022/12/12 00:00:00.000
 39710; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2018/01/03 00:00:00.000;2023/01/03 00:00:00.000
 18514; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2018/01/03 00:00:00.000;2023/01/03 00:00:00.000
 18514; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2018/01/03 00:00:00.000;2023/01/03 00:00:00.000
 18514; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2018/01/03 00:00:00.000;2023/01/03 00:00:00.000
 18514; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2018/01/03 00:00:00.000;2023/01/03 00:00:00.000
 18514; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2018/01/03 00:00:00.000;2023/01/03 00:00:00.000
 35352; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2018/01/15 00:00:00.000;2023/01/15 00:00:00.000
 39730; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 15;Venta de productos de rotisería;2018/01/15 00:00:00.000;2023/01/15 00:00:00.000
 39819; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2018/02/08 00:00:00.000;2023/02/08 00:00:00.000
 39819; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2018/02/08 00:00:00.000;2023/02/08 00:00:00.000
 33005; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 6;Cantina con elaboración;2018/02/08 00:00:00.000;2023/02/08 00:00:00.000
 33005; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 5;Salón de fiestas;2018/02/08 00:00:00.000;2023/02/08 00:00:00.000
 39820; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2018/02/08 00:00:00.000;2023/02/08 00:00:00.000
 32502; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2018/02/08 00:00:00.000;2023/02/08 00:00:00.000
 39865; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2018/02/22 00:00:00.000;2023/02/22 00:00:00.000
 34454; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2018/03/01 00:00:00.000;2023/03/01 00:00:00.000
 34454; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2018/03/01 00:00:00.000;2023/03/01 00:00:00.000
 13478; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;2018/02/26 00:00:00.000;2023/02/26 00:00:00.000
 13478; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2018/02/26 00:00:00.000;2023/02/26 00:00:00.000
 13478; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2018/02/26 00:00:00.000;2023/02/26 00:00:00.000
 13478; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2018/02/26 00:00:00.000;2023/02/26 00:00:00.000
 13478; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2018/02/26 00:00:00.000;2023/02/26 00:00:00.000
 13084; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 13084; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 13084; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 13084; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 13084; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 13084; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 13084; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 13084; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 39872; 30;Platos preparados y alimentos varios; 1;Platos preparados y alimentos varios; 6;Elaboración de empanadas;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 39872; 30;Platos preparados y alimentos varios; 1;Platos preparados y alimentos varios; 7;Elaboración de empanadas congeladas;2018/02/28 00:00:00.000;2023/02/28 00:00:00.000
 39873; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2018/03/01 00:00:00.000;2023/03/01 00:00:00.000
 39873; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2018/03/01 00:00:00.000;2023/03/01 00:00:00.000
 38955; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;;
 38956; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 7;Supermercado ;2017/02/07 00:00:00.000;2022/02/07 00:00:00.000
 38956; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/02/07 00:00:00.000;2022/02/07 00:00:00.000
 38956; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 15;Venta de productos de rotisería;2017/02/07 00:00:00.000;2022/02/07 00:00:00.000
 39041; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;2017/05/05 00:00:00.000;2022/05/05 00:00:00.000
 39041; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2017/05/05 00:00:00.000;2022/05/05 00:00:00.000
 39041; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2017/05/05 00:00:00.000;2022/05/05 00:00:00.000
 39041; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2017/05/05 00:00:00.000;2022/05/05 00:00:00.000
 17970; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 9;Elaboración y venta de maíz acaramelado;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 17970; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 14;Venta de productos de confitería;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 17970; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 15;Venta de productos de rotisería;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 17970; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 17970; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 17970; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 17970; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 17970; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 37643; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2017/02/14 00:00:00.000;2022/02/14 00:00:00.000
 37643; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2017/02/14 00:00:00.000;2022/02/14 00:00:00.000
 39042; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2017/06/16 00:00:00.000;2022/06/16 00:00:00.000
 39042; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2017/06/16 00:00:00.000;2022/06/16 00:00:00.000
 39042; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2017/06/16 00:00:00.000;2022/06/16 00:00:00.000
 39042; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2017/06/16 00:00:00.000;2022/06/16 00:00:00.000
 39042; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 11;Elaboración de sandwiches;2017/06/16 00:00:00.000;2022/06/16 00:00:00.000
 39042; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2017/06/16 00:00:00.000;2022/06/16 00:00:00.000
 39042; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2017/06/16 00:00:00.000;2022/06/16 00:00:00.000
 39042; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/06/16 00:00:00.000;2022/06/16 00:00:00.000
 39042; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/06/16 00:00:00.000;2022/06/16 00:00:00.000
 39043; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 10785; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 10785; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 10785; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 10785; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 11;Elaboración de sandwiches;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 10785; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 10785; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 10785; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 10785; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 10785; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/03/31 00:00:00.000;2022/03/31 00:00:00.000
 32542; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2017/03/22 00:00:00.000;2022/03/22 00:00:00.000
 32542; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2017/03/22 00:00:00.000;2022/03/22 00:00:00.000
 32542; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2017/03/22 00:00:00.000;2022/03/22 00:00:00.000
 32542; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/03/22 00:00:00.000;2022/03/22 00:00:00.000
 32542; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/03/22 00:00:00.000;2022/03/22 00:00:00.000
 32542; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2017/03/22 00:00:00.000;2022/03/22 00:00:00.000
 32542; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 15;Venta de productos de rotisería;2017/03/22 00:00:00.000;2022/03/22 00:00:00.000
 32542; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 14;Venta de productos de confitería;2017/03/22 00:00:00.000;2022/03/22 00:00:00.000
 19798; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 4;Granos y Cereales;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 19798; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos en general;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 19798; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 6;Especies;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 19798; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2017/05/16 00:00:00.000;2022/05/16 00:00:00.000
 39053; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2017/02/14 00:00:00.000;2022/02/14 00:00:00.000
 39092; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 7;Supermercado ;2017/04/03 00:00:00.000;2022/04/03 00:00:00.000
 39092; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/04/03 00:00:00.000;2022/04/03 00:00:00.000
 39093; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2017/04/03 00:00:00.000;2022/04/03 00:00:00.000
 10758; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 4;Granos y Cereales;2013/06/21 00:00:00.000;2018/06/21 00:00:00.000
 10758; 20;Frutas, hortalizas y derivados; 1;Frutas, hortalizas y derivados; 13;Máquina de elaboración de jugos de frutas;2013/06/21 00:00:00.000;2018/06/21 00:00:00.000
 32919; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos en general;2017/08/24 00:00:00.000;2022/08/24 00:00:00.000
 32919; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 8;Café;2017/08/24 00:00:00.000;2022/08/24 00:00:00.000
 32919; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2017/08/24 00:00:00.000;2022/08/24 00:00:00.000
 39314; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2017/08/24 00:00:00.000;2022/08/24 00:00:00.000
 39314; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2017/08/24 00:00:00.000;2022/08/24 00:00:00.000
 39314; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/08/24 00:00:00.000;2022/08/24 00:00:00.000
 39315; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2017/08/24 00:00:00.000;2022/08/24 00:00:00.000
 39490; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2017/11/03 00:00:00.000;2022/11/03 00:00:00.000
 39490; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 13;Parrillada;2017/11/03 00:00:00.000;2022/11/03 00:00:00.000
 39491; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2017/11/03 00:00:00.000;2022/11/03 00:00:00.000
 17920; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/11/11 00:00:00.000;2022/11/11 00:00:00.000
 17920; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/11/11 00:00:00.000;2022/11/11 00:00:00.000
 39520; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2017/11/14 00:00:00.000;2022/11/14 00:00:00.000
 39585; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/12/01 00:00:00.000;2022/12/01 00:00:00.000
 39585; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 15;Venta de productos de rotisería;2017/12/01 00:00:00.000;2022/12/01 00:00:00.000
 39584; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 14;Distribuidor de productos envasados;2017/12/01 00:00:00.000;2022/12/01 00:00:00.000
 39583; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2017/11/29 00:00:00.000;2022/11/29 00:00:00.000
 38837; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;2017/03/06 00:00:00.000;2022/03/06 00:00:00.000
 38837; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2017/03/06 00:00:00.000;2022/03/06 00:00:00.000
 38838; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2017/07/03 00:00:00.000;2022/07/03 00:00:00.000
 38838; 18;Alimentos Farinaceos; 1;Alimentos Farinaceos; 21;Reposteria;2017/07/03 00:00:00.000;2022/07/03 00:00:00.000
 38839; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 5;Salón de fiestas;2017/04/20 00:00:00.000;2022/04/20 00:00:00.000
 38841; 18;Alimentos Farinaceos; 1;Alimentos Farinaceos; 6;Panificadora;2017/07/11 00:00:00.000;2022/07/11 00:00:00.000
 38842; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 3;Almacén al por mayor;;
 39090; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2017/03/28 00:00:00.000;2022/03/28 00:00:00.000
 39091; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2017/03/29 00:00:00.000;2022/03/29 00:00:00.000
 13529; 18;Alimentos Farinaceos; 1;Alimentos Farinaceos; 10;Pan y facturas congeladas;2017/05/19 00:00:00.000;2022/05/19 00:00:00.000
 13529; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2017/05/19 00:00:00.000;2022/05/19 00:00:00.000
 13529; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2017/05/19 00:00:00.000;2022/05/19 00:00:00.000
 13529; 18;Alimentos Farinaceos; 1;Alimentos Farinaceos; 6;Panificadora;2017/05/19 00:00:00.000;2022/05/19 00:00:00.000
 13529; 30;Platos preparados y alimentos varios; 1;Platos preparados y alimentos varios; 7;Elaboración de empanadas congeladas;2017/05/23 00:00:00.000;2022/05/19 00:00:00.000
 13529; 18;Alimentos Farinaceos; 1;Alimentos Farinaceos; 8;Pre-pizzas congeladas;2017/05/23 00:00:00.000;2022/05/19 00:00:00.000
 39141; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2017/06/01 00:00:00.000;2022/06/01 00:00:00.000
 39141; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2017/06/01 00:00:00.000;2022/06/01 00:00:00.000
 39141; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2017/06/01 00:00:00.000;2022/06/01 00:00:00.000
 39141; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2017/06/01 00:00:00.000;2022/06/01 00:00:00.000
 39141; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/06/01 00:00:00.000;2022/06/01 00:00:00.000
 39142; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2017/06/01 00:00:00.000;2022/06/01 00:00:00.000
 39142; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/06/01 00:00:00.000;2022/06/01 00:00:00.000
 17864; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2017/06/01 00:00:00.000;2022/06/01 00:00:00.000
 17864; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2017/06/01 00:00:00.000;2022/06/01 00:00:00.000
 37729; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/07/06 00:00:00.000;2022/01/17 00:00:00.000
 39207; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 39207; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos en general;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 39208; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 39209; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 33411; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 39210; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 39211; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 39248; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39212; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 2;Pastas frescas;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 39212; 18;Alimentos Farinaceos; 1;Alimentos Farinaceos; 26;Pastas secas;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 39212; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2017/07/05 00:00:00.000;2022/07/05 00:00:00.000
 39248; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39248; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39248; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39248; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 14;Venta de productos de confitería;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39249; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39249; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39250; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39250; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39250; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39251; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2017/08/01 00:00:00.000;2022/08/01 00:00:00.000
 39370; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2017/09/14 00:00:00.000;2022/09/14 00:00:00.000
 34807; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2013/08/06 00:00:00.000;2018/08/06 00:00:00.000
 39662; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 19;Distribuidor de productos de granja;2017/12/18 00:00:00.000;2022/12/18 00:00:00.000
 39768; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2018/01/22 00:00:00.000;2023/01/22 00:00:00.000
 39768; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2018/01/22 00:00:00.000;2023/01/22 00:00:00.000
 39769; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2018/01/22 00:00:00.000;2023/01/22 00:00:00.000
 39769; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 11;Elaboración de sandwiches;2018/01/22 00:00:00.000;2023/01/22 00:00:00.000
 39770; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2018/01/22 00:00:00.000;2023/01/22 00:00:00.000
 39770; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2018/01/22 00:00:00.000;2023/01/22 00:00:00.000
 39785; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2018/01/25 00:00:00.000;2023/01/25 00:00:00.000
 39785; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 13;Parrillada;2018/01/25 00:00:00.000;2023/01/25 00:00:00.000
 33299; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2018/01/25 00:00:00.000;2023/01/25 00:00:00.000
 33299; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2018/01/25 00:00:00.000;2023/01/25 00:00:00.000
 33299; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 14;Distribuidor de productos envasados;2018/01/25 00:00:00.000;2023/01/25 00:00:00.000
 39786; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 14;Distribuidor de productos envasados;2018/01/25 00:00:00.000;2023/01/25 00:00:00.000
 39786; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2018/01/25 00:00:00.000;2023/01/25 00:00:00.000
 39787; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2018/01/25 00:00:00.000;2023/01/25 00:00:00.000
 39874; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 5;Distribuidor sin depósito;2018/03/01 00:00:00.000;2023/03/01 00:00:00.000
 39874; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 7;Importador;2018/03/01 00:00:00.000;2023/03/01 00:00:00.000
 39903; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2018/03/13 00:00:00.000;2023/03/13 00:00:00.000
 39910; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 14;Fraccionamiento y envasado en atmosfera modificada de quesos y fiambres;2018/03/13 00:00:00.000;2023/03/13 00:00:00.000
 33020; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2018/03/15 00:00:00.000;2023/03/15 00:00:00.000
 39913; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2018/03/08 00:00:00.000;2023/03/08 00:00:00.000
 39913; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2018/03/08 00:00:00.000;2023/03/08 00:00:00.000
 14446; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 4;Pizzería;2017/07/21 00:00:00.000;2022/07/21 00:00:00.000
 14446; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2017/07/21 00:00:00.000;2022/07/21 00:00:00.000
